    Residual          Y-hat        Observation
    0.149081         21.4579         21.6070    
   -0.327253E-01     21.8350         21.8023    
    0.225219         22.2381         22.4633    
    -1.82982         20.1000         18.2701    
   -0.823465         20.5989         19.7755    
   -0.409532         20.8247         20.4152    
    0.503819E-01     21.2486         21.2990    
    -2.93502         19.4425         16.5075    
    0.238300         20.9162         21.1545    
   -0.180195         20.7700         20.5898    
   -0.300425         20.2332         19.9328    
   -0.910266         19.8762         18.9659    
    0.647231         20.5250         21.1722    
    0.556994         22.0208         22.5778    
   -0.422792         21.3196         20.8968    
   -0.433023         21.1947         20.7617    
   -0.348234         20.9609         20.6127    
   -0.112241         20.8440         20.7318    
    0.940739         21.1987         22.1394    
   -0.777209E-01     21.5646         21.4869    
   -0.468563         21.1669         20.6983    
   -0.851494         21.2691         20.4176    
     1.00362         22.0823         23.0859    
    -1.91824         20.4177         18.4994    
     1.31720         22.3699         23.6871    
    -1.07710         19.5372         18.4601    
    -1.52704         20.1109         18.5839    
    0.229523         20.5139         20.7434    
    0.164581         21.5019         21.6665    
   -0.141542         21.7375         21.5960    
    0.164896         21.9046         22.0695    
    0.500151E-01     21.0078         21.0578    
    0.447896E-01     21.9405         21.9852    
     1.56676         22.3125         23.8792    
   -0.496195         20.9942         20.4980    
   -0.255451         22.8931         22.6377    
    0.456535         22.8031         23.2596    
    0.979636         22.2568         23.2364    
    -2.49072         20.6029         18.1122    
    0.938247         22.2621         23.2004    
    0.698845         21.7570         22.4558    
   -0.600767         21.1971         20.5963    
     1.18034         22.5418         23.7221    
    -1.76904         19.0609         17.2919    
   -0.648248         19.6152         18.9670    
   -0.217490         22.1756         21.9581    
   -0.710277         21.9542         21.2439    
    -1.61689         20.6618         19.0449    
    0.414966         22.6226         23.0376    
   -0.467035         22.4232         21.9561    
    0.491757         22.4076         22.8994    
   -0.439912         21.0758         20.6359    
    0.101203         20.8346         20.9358    
    0.115259         20.9527         21.0679    
    0.114816         20.9841         21.0989    
    -2.00655         20.2079         18.2014    
    -1.45591         19.9105         18.4546    
   -0.931759         21.1206         20.1888    
    0.246286E-01     21.7071         21.7317    
     1.10826         22.2326         23.3408    
    -1.29278         20.0910         18.7982    
    0.471025         21.0524         21.5234    
    0.274262E-01     20.6768         20.7042    
   -0.999592         19.9142         18.9146    
   -0.278750         22.4983         22.2195    
    0.122411         22.4861         22.6086    
     1.76046         22.8604         24.6209    
   -0.394504         21.8592         21.4646    
    0.368117         22.3427         22.7108    
   -0.431277E-01     22.0856         22.0425    
    0.911463         22.1942         23.1056    
   -0.128207         21.6261         21.4979    
    -1.06256         21.3932         20.3306    
   -0.661584         21.3681         20.7065    
    0.460162         22.0453         22.5055    
    0.795895         21.7034         22.4993    
    0.329486         21.7042         22.0337    
   -0.522346         21.5754         21.0531    
   -0.207800         21.8335         21.6257    
   -0.716154         20.9006         20.1845    
   -0.534175         21.4723         20.9381    
     1.17052         22.7130         23.8836    
    -1.65259         21.1742         19.5216    
    0.745446         22.6951         23.4406    
    0.980244E-01     21.3932         21.4912    
    -1.69942         20.3589         18.6595    
   -0.841195         20.8459         20.0047    
     1.35652         23.0314         24.3880    
    0.819658E-01     22.1970         22.2790    
   -0.500170         21.2467         20.7466    
    0.349399E-01     21.4119         21.4469    
    0.630524E-03     21.2500         21.2507    
   -0.555329         21.7461         21.1907    
    0.660778         21.3640         22.0248    
    -1.24553         20.4814         19.2359    
   -0.917344         20.9923         20.0750    
    0.413285         22.0683         22.4816    
   -0.995134         21.5014         20.5063    
   -0.263665         21.8100         21.5463    
    0.188989E-01     21.3550         21.3739    
    -1.93843         20.2859         18.3475    
   -0.875955         21.5923         20.7163    
   -0.205478         22.0406         21.8351    
   -0.318534         21.2269         20.9083    
    -1.24784         20.8964         19.6486    
   -0.451958         20.8793         20.4273    
    -1.55951         19.8207         18.2612    
   -0.372187         21.8915         21.5193    
   -0.180930         21.6049         21.4240    
   -0.291634         21.8369         21.5453    
   -0.906264         20.8587         19.9524    
    0.488758         22.4571         22.9459    
    -1.01354         21.7948         20.7813    
    0.381178         21.1181         21.4993    
   -0.556363         20.6065         20.0502    
   -0.463353         19.5650         19.1016    
    0.928034         19.6627         20.5907    
   -0.775940         20.9354         20.1594    
   -0.905503         20.0913         19.1858    
    -1.44335         20.0252         18.5818    
   -0.455282         20.4717         20.0164    
    -1.39924         19.9573         18.5581    
   -0.936660         21.2965         20.3598    
    -1.93534         20.2705         18.3351    
    0.196740         21.4072         21.6039    
   -0.540813         21.7075         21.1667    
   -0.334104         21.4120         21.0779    
     1.13364         21.4839         22.6175    
    0.572976         21.1788         21.7518    
   -0.609359         20.8236         20.2142    
   -0.152401         21.5277         21.3753    
   -0.597099         20.9479         20.3508    
   -0.580969         20.9567         20.3758    
    -1.50429         20.9426         19.4383    
    -1.16322         20.8256         19.6624    
   -0.170130         21.7355         21.5654    
    -1.06159         21.5080         20.4464    
   -0.921296         21.3634         20.4421    
     1.26696         21.9938         23.2608    
    -1.63717         19.8949         18.2577    
    0.300762         21.2214         21.5222    
    0.355315         22.5853         22.9406    
    0.122415         22.6184         22.7408    
    0.391597         22.6577         23.0493    
    0.877966E-01     22.6354         22.7232    
    0.337183         22.4756         22.8128    
    -1.01396         20.5984         19.5844    
    0.305092         20.6430         20.9481    
   -0.810394         20.4136         19.6032    
   -0.356626         21.9529         21.5962    
    -1.12408         21.5005         20.3765    
    0.264541E-01     22.0262         22.0526    
    -1.15450         20.3674         19.2129    
    0.590418         21.2912         21.8816    
   -0.548889         21.5562         21.0073    
   -0.313915         21.2375         20.9236    
    0.866618E-01     22.3364         22.4231    
   -0.774066         21.9388         21.1647    
   -0.550287         22.2205         21.6702    
    0.409833         22.5270         22.9368    
    0.496934         22.3401         22.8370    
    0.230897         22.0309         22.2618    
    -1.15931         21.3223         20.1630    
    0.229898         22.9003         23.1302    
     1.69939         22.9226         24.6220    
     1.50605         23.3170         24.8230    
    0.501143         22.6417         23.1428    
   -0.790041         22.0899         21.2999    
    -1.30108         21.6583         20.3573    
    0.756121         22.7808         23.5369    
     1.26090         22.5228         23.7837    
   -0.844658E-01     21.9314         21.8469    
   -0.123193E-01     21.8933         21.8810    
     1.16590         22.5368         23.7027    
    0.333580         22.5067         22.8403    
   -0.443598         21.0907         20.6471    
   -0.306896         21.1653         20.8584    
    0.228253         22.3510         22.5793    
   -0.396718         22.4994         22.1027    
    0.954067         22.7475         23.7015    
    -1.74078         20.7600         19.0192    
   -0.579049         21.2545         20.6754    
    0.844670         21.6933         22.5380    
   -0.831721         20.7813         19.9496    
   -0.742694         21.9850         21.2423    
   -0.483731         22.1264         21.6427    
     1.81457         23.4192         25.2337    
    0.109479         20.3624         20.4719    
   -0.616111         21.4181         20.8020    
    0.517430         22.3287         22.8461    
    0.300697         22.7303         23.0310    
   -0.181633         22.8489         22.6673    
     1.04723         23.6065         24.6537    
   -0.357777         22.5269         22.1692    
   -0.534761         21.6226         21.0879    
   -0.255196         19.9988         19.7436    
   -0.308917         19.9695         19.6606    
   -0.930396         19.2044         18.2740    
   -0.700783         21.1147         20.4139    
   -0.995393         20.6115         19.6161    
    0.922190         21.1781         22.1003    
     1.08679         21.7122         22.7990    
     1.05671         20.9147         21.9714    
     1.82815         22.7044         24.5326    
   -0.323512         21.8300         21.5065    
   -0.455492E-01     21.8234         21.7778    
   -0.360461         21.7532         21.3927    
    0.169350         21.5223         21.6916    
    0.486381         22.4020         22.8883    
    0.302265         21.5205         21.8228    
   -0.129913         21.7516         21.6217    
    0.680210         22.3597         23.0400    
    0.411177         21.9132         22.3243    
    0.213683E-01     20.1247         20.1460    
    0.838924         21.9199         22.7589    
     1.59787         22.1475         23.7454    
     1.31512         22.5480         23.8631    
   -0.887881         20.3633         19.4754    
    0.569580         20.2545         20.8241    
    -2.06347         20.4366         18.3731    
   -0.124561         21.4559         21.3313    
    0.270967         22.1504         22.4213    
    0.948380         22.4613         23.4096    
    0.779280         21.5165         22.2958    
   -0.669086E-01     21.0543         20.9874    
    0.175976         21.3643         21.5403    
    0.413784         21.5706         21.9844    
    -1.35106         20.1766         18.8255    
    0.792518         21.7955         22.5880    
   -0.277847         20.9906         20.7127    
    0.158878         21.6726         21.8315    
   -0.299552E-01     21.5026         21.4727    
     1.00643         22.0626         23.0690    
   -0.166595         21.3483         21.1818    
   -0.936254         21.1742         20.2380    
   -0.485495         20.5597         20.0742    
     1.17570         21.1905         22.3662    
   -0.140967         22.4185         22.2775    
   -0.247130         20.9873         20.7402    
    0.161733         21.2105         21.3723    
    0.917892         21.6234         22.5413    
    0.377873         20.9584         21.3362    
     1.69159         21.7818         23.4734    
   -0.925323         20.1183         19.1930    
     1.08346         21.0564         22.1398    
   -0.199893         20.7410         20.5411    
   -0.423156         19.8521         19.4289    
   -0.556539         20.1416         19.5851    
   -0.160866         20.7422         20.5813    
    0.846948         20.8796         21.7266    
   -0.932456         20.7380         19.8055    
   -0.557087         20.5659         20.0088    
     1.54394         21.2454         22.7893    
   -0.342308         20.8321         20.4898    
    0.558359E-01     20.5620         20.6178    
     2.18237         21.7433         23.9256    
    0.157302         20.6887         20.8460    
   -0.393391         21.4142         21.0208    
   -0.410831         20.5466         20.1358    
    -1.17024         20.2808         19.1106    
    0.659415         23.5456         24.2050    
    0.549171         22.9987         23.5479    
   -0.127779         22.2171         22.0893    
    0.477602E-01     22.6514         22.6992    
   -0.567508         22.6746         22.1071    
    0.397579         22.8799         23.2775    
    0.195946         21.6466         21.8425    
    0.543251         21.9610         22.5043    
   -0.364938         21.8997         21.5347    
    -1.41350         20.7477         19.3342    
   -0.751698         21.8501         21.0984    
    0.364991         22.4772         22.8422    
     1.36085         22.5990         23.9598    
   -0.335786         20.9561         20.6203    
    0.349154         22.0681         22.4173    
   -0.560305         20.0957         19.5354    
     1.21033         22.2921         23.5024    
   -0.605465         19.8507         19.2452    
   -0.831047         19.6935         18.8625    
   -0.424915         21.1407         20.7158    
   -0.658589E-01     21.8189         21.7531    
   -0.119074         21.3325         21.2135    
    0.553220E-02     21.3757         21.3813    
    0.722648         21.7326         22.4553    
     1.78256         22.4231         24.2057    
     1.46255         22.1638         23.6263    
   -0.151463         20.9463         20.7948    
    0.624625         21.2115         21.8361    
     1.65007         21.7766         23.4267    
    -1.01865         20.6926         19.6739    
   -0.630025E-01     21.2145         21.1515    
    -1.01119         20.2630         19.2519    
   -0.766532         20.4314         19.6649    
    0.658076         20.9239         21.5820    
   -0.358855         20.1369         19.7780    
   -0.204561         20.2211         20.0166    
     1.21165         21.0484         22.2601    
    0.258166         21.2992         21.5573    
    0.215389         21.3556         21.5710    
   -0.452306         21.1895         20.7371    
     2.08987         21.8235         23.9134    
     1.36043         22.1846         23.5450    
     1.44196         21.7330         23.1749    
    0.863072         21.3941         22.2571    
    0.889592         21.9694         22.8590    
    -1.13143         21.1402         20.0088    
    0.968094         21.6183         22.5864    
    -1.07962         20.5758         19.4962    
    0.677370         21.0427         21.7201    
     1.10143         21.5217         22.6231    
   -0.413766E-01     21.9632         21.9219    
     1.88868         23.1054         24.9941    
    -1.40454         20.6650         19.2604    
     1.00172         21.3494         22.3511    
    0.521093         21.0874         21.6085    
     1.22163         20.9843         22.2059    
    0.757123         20.5217         21.2788    
   -0.441119         21.3536         20.9125    
    0.503507         21.5421         22.0456    
    0.665432         21.0247         21.6902    
    0.718964E-01     20.7004         20.7723    
    0.374962         20.5615         20.9365    
   -0.717369         21.3057         20.5884    
     2.25887         22.2841         24.5430    
    0.155177         21.1516         21.3068    
     1.06713         21.6561         22.7233    
    -1.40866         20.1597         18.7510    
     1.30572         21.6382         22.9439    
     1.21575         21.4389         22.6546    
    0.254056         20.8154         21.0694    
   -0.554209E-01     20.9815         20.9261    
   -0.760968         20.6606         19.8996    
     1.05511         21.5328         22.5879    
   -0.998014         21.0436         20.0456    
    0.322805         21.4286         21.7514    
   -0.318688E-01     21.2575         21.2256    
    0.371736         21.2665         21.6383    
    0.205538         20.9111         21.1166    
    0.847514         21.2610         22.1085    
     1.37321         21.5476         22.9208    
     2.00069         22.3382         24.3389    
   -0.134724E-01     21.8676         21.8541    
    0.945779E-01     22.2207         22.3152    
   -0.146012E-01     21.5299         21.5153    
     1.48674         21.1716         22.6583    
     1.07610         20.7228         21.7989    
     2.28140         23.1996         25.4810    
     1.73918         21.7564         23.4956    
   -0.770427E-01     19.0727         18.9956    
    0.750726         20.7487         21.4995    
     1.61825         21.3153         22.9336    
     2.33864         22.0796         24.4183    
     1.95151         21.6795         23.6311    
    0.215944         19.2976         19.5135    
     1.83666         22.0338         23.8705    
     1.31069         20.9792         22.2899    
     1.06751         20.7134         21.7810    
     3.26654         23.6905         26.9570    
     1.03104         20.6736         21.7046    
     1.19664         21.1657         22.3624    
     1.21764         21.9203         23.1379    
     1.71179         21.4176         23.1293    
     1.85750         21.5768         23.4343    
     1.61360         21.1281         22.7417    
     1.67399         21.4945         23.1684    
     1.50647         21.3670         22.8735    
     1.74753         20.9698         22.7173    
    0.903327         20.5340         21.4373    
     1.35247         20.4562         21.8087    
     1.79204         22.1341         23.9262    
     1.39715         20.7569         22.1541    
     2.21710         21.9698         24.1869    
     1.04180         20.6853         21.7271    
     1.13685         20.5170         21.6538    
     1.64318         21.3426         22.9858    
     1.48184         21.7887         23.2705    
     1.40988         20.9795         22.3894    
    0.732876         20.2898         21.0227    
     1.13819         20.5337         21.6719    
     1.39028         21.0662         22.4565    
    0.849089         20.4761         21.3252    
   -0.453459         18.8868         18.4333    
     1.67993         21.3827         23.0627    
    0.841732         20.4667         21.3084    
   -0.413737E-01     21.9600         21.9186    
    0.162456         22.0695         22.2319    
    0.959705         23.0285         23.9882    
   -0.532984         21.7569         21.2239    
   -0.135613         23.2676         23.1320    
    0.116936         23.2776         23.3946    
   -0.819593         22.7580         21.9384    
   -0.913262         19.9967         19.0835    
    -1.56144         20.0673         18.5058    
    0.128236         20.9601         21.0884    
    0.651934         21.5685         22.2204    
     1.21408         21.4760         22.6901    
   -0.899472         21.1544         20.2550    
    -1.17967         20.9194         19.7397    
   -0.412121         21.8239         21.4118    
    -1.01564         20.2455         19.2299    
     1.38311         21.4284         22.8115    
   -0.516465         20.4366         19.9201    
   -0.713757         20.3290         19.6152    
   -0.479113         20.2923         19.8132    
   -0.938667         20.1516         19.2130    
    -2.00161         20.1602         18.1586    
   -0.767016         20.2452         19.4782    
   -0.382721         20.6514         20.2687    
    -1.26158         20.2172         18.9557    
   -0.222757         20.4771         20.2543    
   -0.523740         20.4937         19.9700    
   -0.831053E-01     22.2843         22.2012    
   -0.183249E-01     21.7610         21.7427    
    0.123813         21.7129         21.8367    
    -1.11606         20.9918         19.8758    
    0.495294         21.7082         22.2035    
    -2.15505         20.1892         18.0342    
   -0.726000         20.8563         20.1303    
    -1.22385         20.6266         19.4027    
     1.44369         21.9991         23.4428    
   -0.755523         21.0613         20.3058    
   -0.871019         20.9988         20.1277    
    0.824984         22.6006         23.4255    
   -0.530535         22.1638         21.6333    
   -0.275906         22.5383         22.2624    
   -0.483158         21.4536         20.9704    
    0.380570         21.9488         22.3294    
    0.108986         21.6326         21.7415    
   -0.564421         21.1917         20.6273    
   -0.568177         21.1512         20.5831    
    0.140408         22.0406         22.1811    
   -0.780750         21.2391         20.4583    
   -0.402856         21.4449         21.0420    
   -0.175287         20.3942         20.2189    
    -2.05630         19.8979         17.8416    
     1.73860         21.6792         23.4178    
    0.248590E-01     21.1206         21.1455    
   -0.185204         21.4967         21.3115    
   -0.314769         21.6047         21.2900    
    0.228736         22.2990         22.5277    
     1.66430         23.0814         24.7457    
    0.517017         22.1359         22.6529    
   -0.260518         21.5013         21.2408    
   -0.604623         22.3810         21.7764    
    -1.05863         21.6453         20.5867    
    0.591148E-02     21.7963         21.8022    
    0.259678         22.7662         23.0258    
    -1.19556         22.2630         21.0675    
    0.126167         21.5622         21.6884    
   -0.132233         21.1540         21.0218    
    -1.63233         19.8913         18.2590    
   -0.165716         20.2252         20.0595    
   -0.386934         19.9369         19.5499    
   -0.567265         20.7337         20.1665    
   -0.733662E-01     21.0150         20.9417    
    -1.78944         19.4668         17.6773    
   -0.767038         19.7842         19.0171    
    0.654956         20.9558         21.6108    
    -1.73632         20.4025         18.6662    
   -0.484482         21.2549         20.7704    
   -0.665154         20.6717         20.0065    
   -0.114721         21.1313         21.0166    
   -0.133085         21.4665         21.3334    
   -0.782344         21.4449         20.6625    
    0.723376         22.6689         23.3923    
   -0.217167         21.9536         21.7365    
   -0.680184         21.0640         20.3838    
   -0.979827         21.0336         20.0538    
   -0.804146         21.3094         20.5053    
    0.121269E-01     21.8650         21.8771    
   -0.445898         21.5022         21.0563    
   -0.347124E-01     21.6184         21.5837    
   -0.102226         21.7251         21.6229    
    -2.19095         20.4599         18.2689    
    0.513483E-01     22.4709         22.5223    
    -1.14449         21.4054         20.2609    
    0.202475         22.3087         22.5112    
   -0.230077         22.1263         21.8962    
   -0.423576         22.5042         22.0806    
   -0.161111         22.0231         21.8620    
     1.19010         21.6389         22.8290    
     1.42895         22.2322         23.6612    
     1.04675         21.5507         22.5975    
   -0.369352         20.2759         19.9065    
   -0.922031         20.0347         19.1127    
    -1.10349         19.5067         18.4032    
   -0.843661         20.7278         19.8841    
   -0.122130         21.5573         21.4352    
    0.674133         21.7508         22.4249    
   -0.286818         21.3101         21.0233    
     1.47089         22.5294         24.0003    
    -1.34696         21.2798         19.9329    
    0.241155         21.9048         22.1460    
   -0.301460         20.6897         20.3883    
    0.127735         20.5199         20.6476    
    -1.40997         19.7393         18.3293    
   -0.536161         20.9974         20.4613    
   -0.328251         21.1108         20.7825    
   -0.538465E-01     21.2604         21.2066    
   -0.676976         20.2700         19.5931    
   -0.443263         21.6594         21.2161    
    0.321624         21.7386         22.0602    
    0.481397         21.0991         21.5805    
   -0.977384         20.1889         19.2115    
    0.620112         22.3000         22.9201    
   -0.923943         21.9557         21.0318    
   -0.802328         21.0170         20.2147    
   -0.595020         20.8480         20.2529    
     1.05696         21.7657         22.8227    
    0.463796         21.4420         21.9058    
    -1.71691         20.8937         19.1768    
   -0.501788         21.5537         21.0520    
   -0.488735         21.8056         21.3169    
   -0.169672         22.0104         21.8407    
    0.129129         23.2817         23.4108    
    -1.51122         20.4614         18.9501    
   -0.785473         20.7541         19.9687    
    0.351748         20.8218         21.1736    
     1.62180         22.0859         23.7077    
    0.721213         21.0653         21.7865    
   -0.445027         20.2884         19.8434    
    0.469080         21.1532         21.6223    
    0.121619         22.8962         23.0178    
    0.635315         23.1632         23.7985    
   -0.116169         22.3332         22.2170    
    -1.09210         21.8782         20.7861    
   -0.462693         22.2213         21.7586    
    0.190679         23.0198         23.2104    
     1.10935         23.7366         24.8459    
    0.699558         23.5737         24.2732    
    0.393289E-01     21.9279         21.9672    
   -0.191134         23.2910         23.0998    
   -0.784258         22.1271         21.3429    
   -0.333211         21.8624         21.5292    
   -0.222100         23.3011         23.0790    
   -0.937332E-01     22.6347         22.5410    
    0.208985         21.8021         22.0111    
    0.467141         22.2258         22.6930    
   -0.238499E-01     20.9602         20.9363    
   -0.414510         22.6695         22.2550    
   -0.831513         21.9397         21.1082    
   -0.799202E-01     22.4684         22.3885    
    -1.54479         20.8297         19.2849    
    0.316338         21.2882         21.6045    
    -1.62003         20.9860         19.3660    
     1.22756         21.7018         22.9294    
    0.970306         21.8980         22.8683    
    0.657084         22.6258         23.2829    
   -0.923420         21.6742         20.7508    
    -1.34621         22.8817         21.5355    
    0.247185         22.3960         22.6431    
   -0.206454         21.0565         20.8500    
   -0.462697         21.1927         20.7300    
    0.711395         22.1780         22.8894    
   -0.259634         21.6603         21.4007    
   -0.552726         20.9639         20.4112    
   -0.513434         20.4320         19.9186    
   -0.195917         20.2019         20.0059    
    0.217647         20.5650         20.7826    
    0.291277         21.1974         21.4887    
    0.244645         21.1866         21.4312    
    0.371742         22.4108         22.7826    
   -0.772866         21.3700         20.5971    
    0.346836         21.9804         22.3272    
    0.233672         21.5160         21.7497    
    0.519292         21.5960         22.1153    
    -1.39907         20.6214         19.2223    
    0.194396         22.3902         22.5846    
    0.362881         21.9125         22.2754    
    0.370415         22.5916         22.9620    
    0.805456         22.4730         23.2785    
    0.222016         22.4617         22.6838    
    0.343199E-01     21.5182         21.5525    
   -0.489410         20.7409         20.2515    
    0.415371         21.6588         22.0742    
   -0.473059E-02     21.5234         21.5187    
     1.02923         21.4238         22.4530    
    0.448403         21.5498         21.9982    
    -1.44893         20.3185         18.8696    
    0.400936         21.1124         21.5133    
   -0.552069         20.5919         20.0398    
    0.552527         21.1952         21.7477    
    0.775583         21.3170         22.0926    
   -0.452981         20.1670         19.7140    
    -1.43035         19.3920         17.9616    
    0.776383         20.5912         21.3676    
     1.40175         20.9323         22.3340    
    0.137389         21.6411         21.7785    
   -0.374685         20.6108         20.2361    
    0.828244         21.2664         22.0946    
    -1.00579         20.2668         19.2610    
   -0.598983         21.4589         20.8599    
    0.389137         21.7503         22.1394    
    0.202162         21.8782         22.0804    
    0.458207         21.7698         22.2280    
    0.660560         22.2976         22.9582    
    -1.20058         19.6904         18.4898    
    0.276577E-01     20.9750         21.0027    
    0.743140         22.2650         23.0082    
    -1.07308         20.6182         19.5452    
   -0.415191         21.1744         20.7593    
   -0.818444         20.9818         20.1633    
   -0.296145         21.9011         21.6049    
   -0.162624         21.7289         21.5663    
   -0.969632         21.3104         20.3407    
     1.52479         22.8883         24.4131    
    0.366125         21.2605         21.6266    
     1.06936         21.8737         22.9430    
     1.14449         21.8373         22.9818    
   -0.485597E-01     21.1887         21.1401    
   -0.123568         22.5846         22.4610    
    0.824145E-01     22.5248         22.6072    
    0.183821         22.3155         22.4994    
    0.959042         20.7778         21.7368    
    0.660970         20.6151         21.2761    
   -0.205883         21.4963         21.2905    
   -0.919169         20.6635         19.7443    
     1.19698         21.6421         22.8390    
    -1.48147         21.0622         19.5807    
     1.90955         22.0485         23.9580    
   -0.114668         21.2410         21.1263    
   -0.294705         22.6649         22.3702    
    0.279709         22.6746         22.9543    
     1.83954         21.6323         23.4719    
    0.378344E-01     21.8610         21.8988    
     1.76548         21.6103         23.3758    
    0.280673E-01     20.4085         20.4366    
    0.102098         20.7430         20.8451    
    0.382641         20.9396         21.3223    
    0.958847         21.6080         22.5668    
   -0.995449         20.2426         19.2472    
   -0.770750         20.7539         19.9831    
   -0.852983         20.7092         19.8562    
    0.516050         22.1422         22.6582    
    0.576974         22.2693         22.8463    
    0.121563         22.0726         22.1942    
    0.392644         21.2140         21.6067    
    0.671402         21.6182         22.2896    
   -0.102919         21.0811         20.9781    
   -0.154732         20.9828         20.8280    
   -0.355641E-01     21.1733         21.1377    
   -0.549187         20.6565         20.1073    
     1.21113         22.1062         23.3173    
    0.633681         22.1841         22.8178    
    0.935450         22.3488         23.2843    
    0.941194         22.1940         23.1352    
    0.695562         21.5900         22.2855    
   -0.394689         21.7072         21.3125    
    0.516306         21.9551         22.4714    
    0.985329E-01     21.7278         21.8263    
     1.00969         22.2235         23.2332    
   -0.473506         21.3963         20.9228    
     1.41479         21.9266         23.3414    
     1.60326         21.8193         23.4225    
   -0.394770         20.8712         20.4764    
    0.357749         22.0942         22.4520    
    0.387308         22.0547         22.4421    
     1.01872         22.3315         23.3502    
   -0.624587         21.4341         20.8095    
    0.832695         21.7432         22.5759    
    -1.10212         20.5210         19.4189    
   -0.926970         19.9665         19.0396    
    0.576376         20.5169         21.0932    
     1.00771         21.0194         22.0271    
    0.486180         20.7066         21.1928    
   -0.789065         19.8975         19.1085    
    0.351301         21.4556         21.8069    
     1.21004         21.6295         22.8396    
    0.526971         20.8932         21.4202    
    0.649461         22.0748         22.7243    
   -0.708968         20.9786         20.2696    
     1.28855         22.0664         23.3550    
   -0.948063         20.7247         19.7766    
     1.24280         21.2135         22.4563    
    0.138205         21.5059         21.6441    
   -0.147930         21.3497         21.2017    
   -0.342078         21.3890         21.0469    
    -1.47372         20.6796         19.2059    
    0.321330         21.6972         22.0185    
   -0.707381         21.2726         20.5652    
    0.848861         21.5283         22.3772    
    0.909690         21.8541         22.7637    
    0.446312         22.1850         22.6313    
     1.70020         23.0645         24.7647    
     2.84127         23.7757         26.6170    
    0.537918         22.0678         22.6057    
   -0.292528E-01     20.6777         20.6484    
    0.873619E-01     22.1465         22.2339    
    0.227009         23.5549         23.7819    
    0.344411         22.3173         22.6618    
    0.189872         22.2333         22.4231    
    0.723683         22.5850         23.3087    
     1.36990         22.8754         24.2453    
   -0.256408         22.0969         21.8405    
     1.50510         22.6550         24.1601    
    0.910555         21.1213         22.0319    
    0.138213         20.1836         20.3219    
   -0.646976         20.3904         19.7434    
     1.25260         21.3473         22.5999    
    0.500511         20.9370         21.4375    
    0.852161         21.4425         22.2946    
     1.00032         21.5783         22.5786    
   -0.687209E-01     22.1108         22.0420    
     1.39180         20.4769         21.8687    
    -1.61999         19.1525         17.5325    
     1.83488         21.1572         22.9921    
     1.19731         21.5769         22.7742    
     1.78243         22.4298         24.2122    
    0.946606         22.6265         23.5731    
     1.60288         23.1096         24.7125    
     2.14122         21.4523         23.5935    
   -0.753885E-01     20.2693         20.1939    
     1.36263         21.0571         22.4198    
   -0.307012         21.0441         20.7371    
    0.163533         21.0239         21.1875    
    0.578068         21.3940         21.9721    
     3.29195         23.1408         26.4328    
   -0.116991         21.5902         21.4732    
   -0.751971         20.0280         19.2761    
     1.64156         21.3335         22.9751    
    0.608974         22.0116         22.6206    
    0.733183         22.0791         22.8123    
     2.07991         22.5056         24.5855    
   -0.538877         21.0752         20.5363    
     1.16684         20.6059         21.7728    
   -0.172816         20.5196         20.3468    
   -0.388683         20.8987         20.5100    
    0.614600         21.3448         21.9594    
     1.67695         20.9960         22.6730    
     1.81089         23.0533         24.8641    
   -0.261932E-01     20.1150         20.0888    
    0.384831         20.2368         20.6216    
   -0.216806         20.3748         20.1580    
    0.843263         20.8968         21.7401    
     1.92984         22.5221         24.4520    
     1.54504         21.6938         23.2388    
    0.321232         21.9300         22.2512    
    0.175152         21.8020         21.9772    
   -0.145733         20.1873         20.0416    
    0.337263         20.8129         21.1502    
    0.731277         20.8910         21.6223    
    0.261625         21.5222         21.7838    
    0.808443         21.9471         22.7555    
    0.310497         19.7362         20.0467    
    0.748155         20.3644         21.1126    
    0.823288         20.4465         21.2698    
   -0.273303E-01     19.2341         19.2068    
     2.12410         21.7547         23.8788    
     1.69723         21.4016         23.0989    
     2.40293         22.1729         24.5758    
     1.87252         21.5932         23.4657    
    0.165922         22.3114         22.4773    
     2.61202         21.9735         24.5855    
     1.32143         20.9909         22.3124    
     1.33101         20.9904         22.3214    
     1.65577         22.2883         23.9441    
     1.78189         21.4942         23.2760    
     1.79266         21.5059         23.2986    
     1.01427         20.9302         21.9444    
     1.82226         21.5383         23.3605    
     2.30211         22.0627         24.3648    
     1.44468         21.3059         22.7506    
     1.41879         21.0974         22.5161    
     1.31990         21.4226         22.7425    
     1.15915         20.8136         21.9728    
     2.51960         22.3004         24.8200    
     1.71583         21.2989         23.0148    
     1.47926         22.0659         23.5452    
     2.98451         22.8608         25.8453    
     1.61619         21.3131         22.9293    
     2.19005         22.0905         24.2805    
     2.90039         22.7165         25.6169    
     1.78164         21.4939         23.2755    
     1.70914         21.5448         23.2540    
    0.640341         20.2466         20.8870    
     1.58936         21.2838         22.8731    
     1.88035         21.3467         23.2270    
    0.441180         20.2778         20.7190    
     2.60832         22.3973         25.0057    
     1.19530         20.8531         22.0484    
     3.11096         22.9871         26.0980    
     2.24585         22.0012         24.2471    
    0.649922         20.4402         21.0901    
    0.660761         21.1546         21.8153    
    0.582461         20.8090         21.3914    
   -0.100331         21.0623         20.9620    
    0.581122         21.2073         21.7884    
   -0.213950         21.1184         20.9045    
   -0.921563         21.0606         20.1390    
    0.900798         21.9134         22.8142    
