    Residual          Y-hat        Observation
   -0.762479         20.7311         19.9687    
    0.378152         20.7954         21.1736    
     1.64181         22.0659         23.7077    
    0.741653         21.0449         21.7865    
   -0.423594         20.2670         19.8434    
    0.489519         21.1328         21.6223    
    0.386061         22.6318         23.0178    
    0.899167         22.8993         23.7985    
    0.145916         22.0711         22.2170    
   -0.876110         21.6622         20.7861    
   -0.247350         22.0060         21.7586    
    0.284720         22.9257         23.2104    
     1.20274         23.6432         24.8459    
    0.792934         23.4803         24.2732    
    0.302364         21.6649         21.9672    
   -0.196585E-01     23.1195         23.0998    
   -0.811418         22.1543         21.3429    
   -0.142717         21.6719         21.5292    
   -0.149625         23.2286         23.0790    
   -0.236445E-01     22.5646         22.5410    
    0.228755         21.7823         22.0111    
    0.487056         22.2059         22.6930    
    0.173364         20.7630         20.9363    
   -0.107592         22.3626         22.2550    
   -0.524712         21.6329         21.1082    
    0.226338         22.1621         22.3885    
    -1.32297         20.6078         19.2849    
    0.532413         21.0721         21.6045    
    -1.32858         20.6946         19.3660    
     1.39634         21.5330         22.9294    
     1.13745         21.7309         22.8683    
    0.799589         22.4833         23.2829    
   -0.779901         21.5307         20.7508    
    -1.20230         22.7378         21.5355    
    0.389524         22.2536         22.6431    
   -0.165505E-01     20.8666         20.8500    
   -0.197187         20.9272         20.7300    
    0.974948         21.9145         22.8894    
    0.438300E-02     21.3963         21.4007    
   -0.480148         20.8913         20.4112    
   -0.342882         20.2615         19.9186    
   -0.126769         20.1327         20.0059    
    0.435159         20.3475         20.7826    
    0.506537         20.9822         21.4887    
    0.462464         20.9688         21.4312    
    0.611620         22.1710         22.7826    
   -0.532683         21.1298         20.5971    
    0.585864         21.7414         22.3272    
    0.449296         21.3004         21.7497    
    0.757989         21.3573         22.1153    
    -1.15838         20.3807         19.2223    
    0.286837         22.2978         22.5846    
    0.456884         21.8185         22.2754    
    0.462909         22.4991         22.9620    
    0.728054         22.5504         23.2785    
    0.143337         22.5404         22.6838    
   -0.185812         21.7383         21.5525    
   -0.686002         20.9375         20.2515    
    0.386260         21.6880         22.0742    
   -0.327773E-01     21.5515         21.5187    
    0.903792         21.5492         22.4530    
    0.323021         21.6752         21.9982    
    -1.47564         20.3452         18.8696    
    0.324160         21.1892         21.5133    
   -0.627862         20.6677         20.0398    
    0.475594         21.2721         21.7477    
    0.698420         21.3942         22.0926    
   -0.477199         20.1912         19.7140    
    -1.45385         19.4155         17.9616    
    0.748449         20.6191         21.3676    
     1.37317         20.9609         22.3340    
    0.133629         21.6449         21.7785    
   -0.355296         20.5914         20.2361    
    0.846393         21.2482         22.0946    
   -0.985751         20.2468         19.2610    
   -0.634742         21.4947         20.8599    
    0.287451         21.8520         22.1394    
    0.198355         21.8820         22.0804    
    0.455263         21.7728         22.2280    
    0.290284         22.6679         22.9582    
    -1.27481         19.7646         18.4898    
   -0.481556E-01     21.0509         21.0027    
    0.714176         22.2940         23.0082    
    -1.12283         20.6680         19.5452    
   -0.467668         21.2269         20.7593    
   -0.870337         21.0337         20.1633    
   -0.472002         22.0769         21.6049    
   -0.267686         21.8340         21.5663    
    -1.14473         21.4854         20.3407    
     1.34250         23.0706         24.4131    
    0.238591         21.3880         21.6266    
    0.941146         22.0019         22.9430    
     1.04094         21.9408         22.9818    
   -0.150887         21.2910         21.1401    
   -0.419807         22.8808         22.4610    
   -0.214263         22.8215         22.6072    
   -0.210378         22.7097         22.4994    
    0.782229         20.9546         21.7368    
    0.484465         20.7916         21.2761    
   -0.526606         21.8171         21.2905    
    -1.04356         20.7879         19.7443    
     1.07173         21.7673         22.8390    
    -1.60315         21.1839         19.5807    
     1.78329         22.1747         23.9580    
   -0.240380         21.3667         21.1263    
   -0.396939         22.7672         22.3702    
    0.176544         22.7777         22.9543    
     1.54164         21.9302         23.4719    
   -0.281727         22.1805         21.8988    
     1.44608         21.9297         23.3758    
   -0.195641         20.6322         20.4366    
    0.729657E-01     20.7721         20.8451    
    0.355046         20.9672         21.3223    
    0.930136         21.6367         22.5668    
    -1.02153         20.2687         19.2472    
   -0.798801         20.7819         19.9831    
   -0.880949         20.7371         19.8562    
    0.534543         22.1237         22.6582    
    0.594793         22.2515         22.8463    
    0.139753         22.0544         22.1942    
    0.175170         21.4315         21.6067    
    0.448458         21.8411         22.2896    
   -0.324739         21.3029         20.9781    
   -0.376384         21.2044         20.8280    
   -0.185522         21.3232         21.1377    
   -0.696049         20.8034         20.1073    
     1.06195         22.2554         23.3173    
    0.530387         22.2874         22.8178    
    0.831845         22.4524         23.2843    
    0.840026         22.2951         23.1352    
    0.593934         21.6916         22.2855    
   -0.502092         21.8146         21.3125    
    0.194247         22.2771         22.4714    
   -0.223096         22.0494         21.8263    
    0.687126         22.5461         23.2332    
   -0.794593         21.7174         20.9228    
     1.09245         22.2489         23.3414    
     1.40438         22.0182         23.4225    
   -0.472113         20.9485         20.4764    
    0.327465         22.1245         22.4520    
    0.357662         22.0844         22.4421    
    0.915860         22.4344         23.3502    
   -0.725750         21.5353         20.8095    
    0.731769         21.8441         22.5759    
    -1.22716         20.6461         19.4189    
    -1.00284         20.0424         19.0396    
    0.499734         20.5935         21.0932    
    0.929844         21.0973         22.0271    
    0.383963         20.8088         21.1928    
   -0.889711         19.9982         19.1085    
    0.177537         21.6294         21.8069    
     1.10676         21.7328         22.8396    
    0.426054         20.9942         21.4202    
    0.599645         22.1246         22.7243    
   -0.759454         21.0291         20.2696    
     1.18535         22.1696         23.3550    
    -1.04819         20.8248         19.7766    
     1.11627         21.3401         22.4563    
    0.364590E-01     21.6076         21.6441    
   -0.249381         21.4511         21.2017    
   -0.443774         21.4907         21.0469    
    -1.57399         20.7799         19.2059    
    0.219734         21.7988         22.0185    
    -1.02772         21.5929         20.5652    
    0.529096         21.8481         22.3772    
    0.784257         21.9795         22.7637    
    0.320750         22.3106         22.6313    
     1.30591         23.4588         24.7647    
     2.44643         24.1705         26.6170    
    0.485337         22.1203         22.6057    
   -0.812761E-01     20.7297         20.6484    
   -0.526618         22.7605         22.2339    
   -0.386509         24.1684         23.7819    
   -0.366920         23.0287         22.6618    
   -0.521300         22.9444         22.4231    
    0.137317E-01     23.2950         23.3087    
    0.657511         23.5878         24.2453    
   -0.843840         22.6844         21.8405    
    0.915947         23.2442         24.1601    
    0.293512         21.7384         22.0319    
   -0.549983         20.8718         20.3219    
    -1.33209         21.0755         19.7434    
    0.635073         21.9648         22.5999    
   -0.116241         21.5538         21.4375    
    0.162410         22.1322         22.2946    
    0.311674         22.2670         22.5786    
   -0.680127         22.7222         22.0420    
    0.752336         21.1164         21.8687    
    -2.25712         19.7896         17.5325    
     1.19231         21.7998         22.9921    
    0.584274         22.1899         22.7742    
     1.16727         23.0450         24.2122    
    0.305824         23.2673         23.5731    
    0.960536         23.7520         24.7125    
     1.49982         22.0937         23.5935    
   -0.716130         20.9101         20.1939    
    0.723549         21.6962         22.4198    
    -1.01830         21.7554         20.7371    
   -0.548656         21.7361         21.1875    
   -0.370761E-01     22.0092         21.9721    
     2.67386         23.7589         26.4328    
   -0.731336         22.2046         21.4732    
    -1.36712         20.6432         19.2761    
     1.02394         21.9511         22.9751    
    0.405555E-01     22.5800         22.6206    
    0.164637         22.6476         22.8123    
     1.46089         23.1246         24.5855    
    -1.15519         21.6915         20.5363    
    0.548693         21.2241         21.7728    
   -0.788835         21.1357         20.3468    
    -1.02788         21.5379         20.5100    
   -0.258768E-01     21.9852         21.9594    
     1.03483         21.6381         22.6730    
     1.14302         23.7211         24.8641    
   -0.592785         20.6816         20.0888    
   -0.182740         20.8044         20.6216    
   -0.828796         20.9868         20.1580    
    0.227457         21.5126         21.7401    
     1.28947         23.1625         24.4520    
    0.906910         22.3319         23.2388    
   -0.318820         22.5701         22.2512    
   -0.467306         22.4445         21.9772    
   -0.807042         20.8486         20.0416    
   -0.302202         21.4524         21.1502    
    0.916641E-01     21.5306         21.6223    
   -0.450546         22.2344         21.7838    
   -0.431256E-02     22.7599         22.7555    
   -0.306478         20.3532         20.0467    
   -0.883399         21.9960         21.1126    
   -0.808381         22.0782         21.2698    
    -1.65491         20.8617         19.2068    
    0.492298         23.3865         23.8788    
    0.642299E-01     23.0346         23.0989    
    0.768858         23.8070         24.5758    
    0.239255         23.2265         23.4657    
    -1.45987         23.9372         22.4773    
    0.982480         23.6030         24.5855    
   -0.311002         22.6234         22.3124    
   -0.297981         22.6193         22.3214    
    0.277118E-01     23.9164         23.9441    
    0.148757         23.1273         23.2760    
    0.159511         23.1391         23.2986    
   -0.609879         22.5543         21.9444    
    0.189071         23.1715         23.3605    
    0.668188         23.6966         24.3648    
   -0.186198         22.9368         22.7506    
   -0.213782         22.7299         22.5161    
   -0.306585         23.0490         22.7425    
   -0.473028         22.4458         21.9728    
    0.885349         23.9346         24.8200    
    0.871102E-01     22.9277         23.0148    
   -0.147467         23.6926         23.5452    
     1.35393         24.4914         25.8453    
   -0.166884E-01     22.9460         22.9293    
    0.560396         23.7201         24.2805    
     1.26556         24.3514         25.6169    
    0.148511         23.1270         23.2755    
    0.776782E-01     23.1763         23.2540    
   -0.991048         21.8780         20.8870    
   -0.434807E-01     22.9166         22.8731    
    0.249991         22.9770         23.2270    
    -1.18784         21.9068         20.7190    
    0.973935         24.0317         25.0057    
   -0.436938         22.4853         22.0484    
     1.48281         24.6152         26.0980    
    0.612016         23.6350         24.2471    
   -0.978781         22.0689         21.0901    
   -0.963400         22.7787         21.8153    
    0.605447         20.7860         21.3914    
   -0.428884E-01     21.0048         20.9620    
    0.638119         21.1503         21.7884    
   -0.155708         21.0602         20.9045    
   -0.888148         21.0272         20.1390    
    0.933198         21.8810         22.8142    
    0.265655         21.6567         21.9223    
    0.451161         22.1658         22.6169    
    -1.09637         20.8332         19.7368    
    0.705362         21.5868         22.2922    
   -0.338830         20.9863         20.6474    
    0.154782         21.1502         21.3049    
   -0.586236         20.4091         19.8229    
   -0.550116         19.9555         19.4054    
    0.488731         20.5225         21.0112    
    0.706284         20.7262         21.4325    
    0.313448         20.4551         20.7685    
    -1.05869         19.9767         18.9180    
   -0.115001         21.1083         20.9933    
    0.993626         21.3062         22.2998    
   -0.559686         20.5760         20.0163    
   -0.985969         21.1688         20.1828    
    0.438945         21.6286         22.0675    
    0.142688         21.1653         21.3080    
    0.251838         20.8049         21.0567    
    0.512315         21.4258         21.9381    
   -0.582714         20.8281         20.2453    
     1.55313         21.9752         23.5284    
    0.485341E-01     20.9819         21.0304    
    0.113966         20.5262         20.6401    
   -0.415280E-01     20.9718         20.9303    
    0.671481E-02     20.9592         20.9659    
    -1.19306         20.2938         19.1007    
     1.11754         21.9390         23.0566    
     1.11432         21.4190         22.5333    
    0.129342         21.4249         21.5543    
   -0.320453         22.2543         21.9339    
   -0.339680         20.3465         20.0068    
   -0.588231         20.6000         20.0118    
     1.09520         21.4718         22.5670    
    -1.12622         20.7236         19.5974    
    0.357466         21.4167         21.7742    
   -0.147904         21.0337         20.8858    
    -1.12214         20.7922         19.6700    
    0.595086         21.6402         22.2352    
   -0.217173         20.8032         20.5860    
    0.546694         21.8716         22.4183    
    0.581686         22.1273         22.7089    
   -0.246668         21.2622         21.0155    
    0.343177         21.1248         21.4680    
   -0.384137         20.5195         20.1354    
   -0.320603         21.5188         21.1982    
     1.46584         23.0306         24.4964    
    0.434015         22.8756         23.3096    
   -0.731788E-02     20.2981         20.2908    
    0.846633         23.0045         23.8512    
    0.202533         22.6359         22.8385    
    0.317392         22.8809         23.1982    
   -0.167211         21.7476         21.5804    
     1.02328         21.5666         22.5899    
    -2.14014         19.6090         17.4688    
    0.484777         21.3439         21.8287    
   -0.541203         22.2941         21.7529    
    0.756603         22.5747         23.3313    
    0.664363         21.0694         21.7338    
   -0.622456         20.3670         19.7446    
    0.759385         22.1455         22.9049    
    0.167967         22.0479         22.2159    
   -0.319365         22.0046         21.6852    
    -1.08294         20.6629         19.5799    
    0.780393E-01     22.6889         22.7670    
   -0.618984         20.4352         19.8162    
     1.47258         23.5046         24.9772    
    0.111331         23.1080         23.2193    
    0.326756         23.5287         23.8554    
    0.982801E-01     22.2940         22.3923    
   -0.269412         21.5876         21.3182    
    0.935650         22.3154         23.2510    
   -0.667927         21.5399         20.8720    
   -0.349180         21.3407         20.9915    
   -0.983148         20.9939         20.0107    
   -0.354713         19.9849         19.6302    
    0.279730         20.4942         20.7740    
   -0.797674         19.9049         19.1072    
    0.287285         21.5595         21.8468    
    0.190410         21.9933         22.1837    
    0.577242         22.6578         23.2351    
   -0.637226         22.6024         21.9652    
   -0.822913         20.5993         19.7764    
    0.358515         21.6766         22.0351    
    0.129565         21.5515         21.6811    
    -1.19575         21.3488         20.1530    
   -0.284904         20.5963         20.3114    
    0.996659         20.8994         21.8961    
    0.985049E-01     20.7447         20.8433    
    -1.13958         20.7350         19.5954    
   -0.199049         20.9877         20.7886    
   -0.259902         21.5805         21.3206    
    0.165731         21.6774         21.8432    
    0.272535         21.8868         22.1593    
   -0.919920         21.5863         20.6664    
    0.390507         21.5405         21.9310    
    0.549032         21.2730         21.8220    
   -0.705616         20.1498         19.4442    
    0.529573         20.8244         21.3540    
   -0.462635         20.7561         20.2934    
    0.908969         23.2224         24.1313    
     1.20575         23.0578         24.2635    
     1.34356         22.2050         23.5485    
    0.654672         21.2378         21.8925    
   -0.893639         21.1059         20.2122    
    -1.04982         21.1767         20.1269    
    0.550004         22.0669         22.6169    
    0.371615E-01     21.7562         21.7934    
    0.565712         21.9121         22.4778    
    -1.78015         20.2674         18.4872    
   -0.119657         21.1703         21.0506    
    0.729930         22.8594         23.5893    
   -0.182747         22.3607         22.1780    
   -0.911074         21.9628         21.0517    
    0.183519         22.4271         22.6106    
    0.206568         22.0459         22.2525    
   -0.529876         20.2490         19.7191    
    0.548905         21.0231         21.5720    
   -0.988249E-01     20.8674         20.7686    
   -0.425347         20.8729         20.4476    
    0.266445         21.0166         21.2831    
    0.982586         21.9259         22.9085    
     1.05225         22.1958         23.2481    
   -0.559360         21.6230         21.0636    
     1.44528         23.1707         24.6160    
   -0.899827         21.2747         20.3749    
    0.813210         21.9741         22.7873    
    -1.41527         21.7265         20.3112    
    -1.34556         20.4780         19.1325    
    -1.04735         20.0808         19.0334    
    -1.87521         19.7508         17.8756    
    0.837804         21.2059         22.0437    
    0.417347         21.5137         21.9311    
     1.76883         21.9228         23.6916    
   -0.513902         20.9075         20.3936    
   -0.753418         20.5552         19.8018    
   -0.213255         20.7279         20.5147    
   -0.146161         21.4143         21.2681    
    -1.51894         21.8764         20.3574    
     1.36377         21.5497         22.9134    
   -0.467485         20.8244         20.3569    
    0.312674         22.7140         23.0267    
    0.701551         22.7473         23.4488    
   -0.262525E-01     21.5411         21.5148    
   -0.239104         21.6405         21.4014    
   -0.167677         21.2295         21.0618    
   -0.564622         21.0127         20.4481    
   -0.200451         20.6845         20.4841    
   -0.988923E-02     20.5404         20.5305    
   -0.993508E-01     20.3214         20.2221    
    -1.42736         20.9750         19.5476    
     1.67026         22.4900         24.1602    
    0.524469         21.0983         21.6228    
   -0.836673         20.6485         19.8118    
    -1.28560         20.3781         19.0925    
    -1.50409         20.4738         18.9697    
   -0.241540         21.5433         21.3018    
   -0.553386         21.9786         21.4252    
    0.943554         22.1860         23.1296    
   -0.306374E-01     21.0546         21.0240    
    0.911302         21.5678         22.4791    
    0.488683         21.2489         21.7376    
    0.602953         23.2645         23.8675    
   -0.397449         22.6446         22.2472    
   -0.408414         20.5369         20.1285    
   -0.510265         20.8188         20.3085    
   -0.602421         21.0041         20.4017    
   -0.352780         21.0306         20.6778    
   -0.353082         20.9465         20.5934    
    -1.16024         20.9709         19.8106    
    0.131174         20.8126         20.9438    
    0.802089         24.2140         25.0161    
     1.39212         24.6579         26.0500    
    0.455280         24.2016         24.6569    
   -0.114336         23.3138         23.1994    
   -0.958422         22.0213         21.0629    
    0.245134E-01     22.9536         22.9781    
   -0.416616         22.7373         22.3207    
   -0.148993E-01     22.3081         22.2932    
     1.17589         22.8603         24.0362    
     1.43943         21.1178         22.5572    
    0.856315         21.9086         22.7649    
   -0.622306         21.3660         20.7437    
    0.944533         22.1708         23.1153    
    0.638700         21.6327         22.2714    
   -0.193161         23.0576         22.8644    
   -0.669197         23.0725         22.4033    
    0.700252         23.5465         24.2467    
    0.410841E-01     22.8575         22.8986    
    0.454000         22.5066         22.9606    
   -0.235345         22.4449         22.2095    
    -1.00618         22.3206         21.3144    
     1.13585         22.9785         24.1143    
   -0.297225         21.0034         20.7062    
   -0.802544         20.4645         19.6619    
   -0.774634         21.2041         20.4295    
     1.10807         22.3921         23.5002    
     1.02089         21.2574         22.2783    
    0.789874         21.2883         22.0782    
    0.365701         21.1762         21.5419    
   -0.426555E-02     20.3993         20.3950    
    0.814188         22.3444         23.1586    
    0.457328         22.8036         23.2609    
   -0.421549         21.7321         21.3105    
   -0.475767         22.5111         22.0354    
     1.26299         23.2988         24.5618    
    0.920927E-01     22.6584         22.7505    
   -0.577283         22.0153         21.4380    
     1.35421         23.0662         24.4204    
    -1.39993         21.5583         20.1584    
     1.33197         22.1810         23.5130    
   -0.143052         21.0710         20.9280    
   -0.620487         21.2370         20.6165    
    -1.15132         21.4447         20.2934    
   -0.239089         21.8394         21.6003    
   -0.183037         21.9430         21.7599    
    0.354732         20.8900         21.2448    
   -0.173604         21.4683         21.2947    
     1.49540         22.2932         23.7886    
   -0.692165         20.8830         20.1908    
   -0.989895E-01     21.6447         21.5457    
   -0.994929E-01     21.4021         21.3026    
   -0.143743         21.4192         21.2754    
     1.51150         22.8742         24.3857    
    -1.59902         21.3780         19.7789    
    0.359368         21.8366         22.1960    
   -0.443214         21.3298         20.8866    
   -0.915939         21.5035         20.5876    
    0.400352E-01     21.5787         21.6188    
    0.530004         21.6060         22.1360    
    0.691761         21.8308         22.5226    
    0.235612         21.5811         21.8167    
    -1.24103         20.3593         19.1182    
     1.13457         22.6045         23.7391    
    0.177072E-01     22.3899         22.4076    
   -0.399818         20.5884         20.1886    
    0.404996         20.7018         21.1068    
    -1.13240         21.2763         20.1439    
    0.283737         22.4334         22.7171    
    -1.23132         21.2254         19.9940    
    0.516980         21.3757         21.8927    
   -0.719245E-01     21.8098         21.7379    
   -0.387136         21.6582         21.2710    
    0.867069         22.3422         23.2092    
    -1.24990         20.9831         19.7332    
   -0.695394         20.7733         20.0779    
    0.998495         21.6159         22.6144    
   -0.471422         21.0217         20.5502    
    0.196918E-01     21.0479         21.0676    
     1.08624         21.3606         22.4468    
    0.111480         21.1463         21.2577    
    -1.02936         20.4122         19.3828    
     1.17184         21.8112         22.9830    
   -0.959055E-01     20.9220         20.8261    
   -0.936571         20.8961         19.9595    
    -2.20887         19.3529         17.1440    
    0.485344         20.7610         21.2463    
    0.506005         21.9882         22.4943    
    0.120981         22.2152         22.3362    
   -0.543240E-01     21.7401         21.6858    
   -0.605456         21.0280         20.4225    
   -0.491296         21.2737         20.7824    
   -0.143292         21.7980         21.6547    
   -0.374934         20.8422         20.4673    
   -0.146243         21.0760         20.9297    
   -0.473497         20.8360         20.3625    
   -0.557171E-01     21.1076         21.0519    
    0.368517         21.9196         22.2882    
    -2.01850         21.0894         19.0709    
   -0.588128         22.2214         21.6333    
    0.446793         23.0427         23.4895    
   -0.465060E-01     22.3935         22.3470    
    0.383400         22.7457         23.1291    
    0.529867         22.3008         22.8306    
    0.881036         21.6083         22.4893    
   -0.555905         21.0889         20.5330    
    0.953501         22.2594         23.2129    
     1.41534         21.7484         23.1637    
    0.540912         22.5230         23.0639    
     1.47493         22.3624         23.8373    
   -0.204504         20.3976         20.1931    
   -0.487089         20.6060         20.1189    
     1.41675         21.4455         22.8623    
   -0.538334         21.8312         21.2929    
   -0.127634         21.4133         21.2856    
    0.376829         21.4185         21.7953    
    0.436044         21.6561         22.0921    
   -0.593040         21.0926         20.4996    
   -0.450545         21.9396         21.4890    
    0.602152         21.0610         21.6632    
   -0.513938         20.1135         19.5996    
   -0.214127         22.2264         22.0122    
     1.03905         23.6740         24.7130    
    0.830133         23.5744         24.4045    
     1.49203         24.0608         25.5528    
    0.826843E-01     22.3145         22.3971    
    -1.14982         21.9859         20.8360    
     1.17016         22.9097         24.0798    
   -0.233877         22.4063         22.1725    
    0.856071         23.0026         23.8587    
    0.768984         22.4918         23.2608    
   -0.562084         22.4103         21.8482    
    0.699267         22.2446         22.9439    
   -0.732451         21.2446         20.5122    
    0.445262         23.5742         24.0195    
   -0.989882E-01     22.4703         22.3713    
   -0.683712E-01     22.5055         22.4372    
    0.404942         21.9817         22.3866    
   -0.225563         20.9029         20.6774    
     1.55178         22.4170         23.9688    
   -0.141531         23.2792         23.1377    
    0.530358E-01     22.4708         22.5238    
    0.494629         20.9607         21.4554    
    -1.18345         20.2959         19.1124    
    0.353096         21.9908         22.3439    
    -1.92423         20.8677         18.9435    
   -0.852975E-01     21.7718         21.6865    
    0.622850         23.0770         23.6999    
    0.185854         22.8426         23.0285    
    0.220202         23.1696         23.3898    
     2.74724         24.2873         27.0346    
    0.408701         22.1337         22.5424    
    0.569654         22.0339         22.6036    
   -0.876145         21.4302         20.5540    
    0.690187         23.4835         24.1737    
    0.737572E-01     23.1465         23.2202    
    0.220902E-01     23.1182         23.1403    
     1.04434         23.5824         24.6268    
   -0.159617         22.9236         22.7640    
    0.510646         22.9854         23.4960    
   -0.527663         22.7053         22.1776    
    0.753143         23.0545         23.8076    
   -0.789575         22.2100         21.4204    
    -1.43140         21.7823         20.3509    
     1.09054         23.1587         24.2492    
    0.599386         22.8906         23.4900    
    0.231578         22.5147         22.7463    
   -0.115125         22.1787         22.0636    
    0.730420E-01     22.5178         22.5909    
    0.318134         22.6594         22.9775    
    0.128068         22.5556         22.6837    
    -1.00712         22.4287         21.4216    
   -0.675435         22.3289         21.6534    
   -0.787941         22.7028         21.9148    
    0.948053         23.3543         24.3024    
   -0.272836         20.7047         20.4319    
    0.814464         21.1806         21.9951    
    0.408356E-01     21.0107         21.0516    
   -0.578137         21.5613         20.9832    
     1.55855         22.6158         24.1744    
    0.530757         21.9807         22.5115    
    0.602118         22.5869         23.1890    
   -0.873572         21.8822         21.0086    
    0.952200         22.0457         22.9979    
   -0.627648         22.2763         21.6487    
   -0.280923E-01     22.9335         22.9054    
   -0.261822         22.6773         22.4155    
    -1.15578         21.6975         20.5417    
    -1.11425         22.3401         21.2259    
     1.02440         24.0870         25.1114    
    0.598636         23.6204         24.2190    
   -0.908745         22.0201         21.1114    
    -1.27725         21.5643         20.2871    
    0.300319E-02     22.9675         22.9705    
   -0.377613         22.5504         22.1727    
    0.364444         23.4860         23.8505    
   -0.509231         23.2645         22.7553    
   -0.657852         23.0999         22.4420    
   -0.510693E-01     23.0197         22.9686    
     1.37909         23.0569         24.4360    
     1.41805         24.0910         25.5091    
    0.565371E-01     23.0262         23.0827    
    0.168312         22.3277         22.4961    
    0.772627         23.9297         24.7024    
    -1.08470         21.0414         19.9567    
    0.770472         23.6049         24.3754    
    0.513009         23.5265         24.0395    
   -0.131860         22.2070         22.0752    
   -0.466558         22.4529         21.9863    
    0.804856         23.6307         24.4355    
    0.848849         23.8946         24.7435    
   -0.472651         22.5284         22.0558    
     1.03110         24.3331         25.3642    
    0.461367         23.4699         23.9313    
   -0.833327         22.2318         21.3985    
    0.173643         23.8075         23.9811    
   -0.326766         22.6061         22.2793    
     1.57791         24.0981         25.6760    
    0.765059         23.8028         24.5678    
     1.06052         24.1266         25.1872    
     2.50288         26.1480         28.6509    
    0.414029         24.0308         24.4448    
    0.217448         23.2026         23.4200    
     1.00927         24.0705         25.0797    
   -0.738391         21.7323         20.9939    
   -0.161698         22.0469         21.8852    
   -0.542349         21.9645         21.4221    
   -0.690145         22.6792         21.9891    
    0.414987         23.2121         23.6271    
   -0.320056         22.0728         21.7527    
    0.346309         22.4368         22.7831    
    0.946682         23.7803         24.7269    
    0.468826         21.9089         22.3777    
    0.540823         21.9479         22.4887    
    0.861714E-01     21.7016         21.7878    
     1.28055         21.4526         22.7331    
    -1.55928         20.1146         18.5553    
    0.448328         22.5114         22.9598    
    -1.90405         21.4666         19.5625    
     1.23099         22.5656         23.7966    
    0.270008         22.0255         22.2956    
    0.688370         22.2539         22.9423    
    0.259373         22.5210         22.7804    
     1.13058         22.9967         24.1273    
     1.25661         23.0655         24.3221    
    0.350152         20.6755         21.0257    
   -0.402001         20.9446         20.5425    
   -0.642102         21.1157         20.4736    
     1.24696         21.6252         22.8721    
   -0.935266         19.8357         18.9005    
    -1.20006         19.9476         18.7475    
    -1.77634         21.9065         20.1302    
   -0.194479         20.6555         20.4610    
   -0.455396E-02     21.1290         21.1245    
    0.142893         22.2049         22.3478    
   -0.247996         22.2105         21.9625    
   -0.760709         21.9916         21.2309    
    0.748169         22.0803         22.8285    
    -1.01331         21.5625         20.5492    
    0.474844         23.2063         23.6811    
    -1.08177         22.0001         20.9183    
   -0.710720         20.6482         19.9375    
    0.554251E-02     21.2251         21.2306    
   -0.315342         21.2743         20.9590    
     1.01413         22.1163         23.1304    
   -0.266175         22.5369         22.2707    
    0.643200         21.2745         21.9177    
    0.413879         21.7431         22.1570    
    -1.93312         20.6166         18.6834    
   -0.311984         21.5346         21.2226    
    -1.84134         19.7134         17.8720    
    0.145810         20.7883         20.9341    
   -0.324441         21.5547         21.2302    
   -0.537210         20.9418         20.4046    
    -1.05658         20.6344         19.5778    
     1.04567         22.9460         23.9917    
    0.427676         22.2886         22.7163    
   -0.486957         21.0513         20.5643    
    0.701648         22.2238         22.9255    
    -1.10785         22.4327         21.3249    
    0.536976E-01     22.7147         22.7684    
     1.39696         22.4282         23.8251    
     1.02733         22.4345         23.4618    
   -0.778197         20.4917         19.7135    
    0.528990         21.1916         21.7206    
    -1.77700         20.4593         18.6823    
    0.565188E-01     21.9630         22.0195    
    0.823788         22.3823         23.2060    
   -0.828022         20.3044         19.4764    
   -0.315910         21.1854         20.8695    
   -0.773194         20.7120         19.9388    
    0.758378         21.7096         22.4679    
   -0.179395         21.0941         20.9147    
   -0.762018         20.6556         19.8936    
   -0.304585         20.3466         20.0421    
    -1.05946         20.8729         19.8134    
   -0.346603         21.4474         21.1008    
     1.37287         22.9618         24.3347    
   -0.375570         22.8439         22.4683    
   -0.767007E-01     22.6023         22.5256    
   -0.773037         21.7388         20.9658    
     1.59416         23.0318         24.6260    
    0.532073         22.1170         22.6491    
    -1.35651         21.7261         20.3696    
   -0.826357E-01     20.3897         20.3071    
   -0.475639         21.2232         20.7475    
    0.407997         21.4533         21.8613    
    0.842664         20.9219         21.7645    
     1.35410         22.4243         23.7784    
   -0.280702E-01     21.6704         21.6423    
   -0.352826         21.1800         20.8272    
   -0.254446E-01     20.7315         20.7061    
    0.488502E-01     21.5234         21.5723    
    -1.93907         20.2992         18.3601    
    0.640159         21.3575         21.9976    
     1.80411         21.6110         23.4151    
    -1.09321         20.0515         18.9583    
   -0.431350         20.4332         20.0018    
    0.614279         21.7039         22.3182    
   -0.172570         21.9160         21.7435    
    0.326733         22.1277         22.4544    
    0.364983         22.0652         22.4302    
    0.379372         20.5058         20.8852    
    0.239890         21.5985         21.8384    
   -0.982238         20.9322         19.9499    
    0.452924         21.7615         22.2145    
    0.549712E-01     21.2991         21.3540    
    0.189498E-01     22.3953         22.4143    
   -0.535887         21.6691         21.1332    
    -1.37030         21.4493         20.0790    
    0.939204         23.2440         24.1832    
    -1.17263         20.9849         19.8123    
   -0.757538         21.8100         21.0525    
   -0.289606         21.7110         21.4214    
    0.884860         22.6686         23.5534    
   -0.106778         21.9870         21.8803    
   -0.434561         21.7015         21.2669    
    0.426507         20.8633         21.2898    
    0.687011         21.4786         22.1656    
    0.744951         22.6311         23.3761    
   -0.257571         20.0962         19.8386    
   -0.739549         19.7620         19.0224    
    -1.02797         19.7429         18.7150    
